607;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;07000;7;144,05;0
608;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;08000;8;163,85;0
609;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;09000;9;183,65;0
610;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;10000;10;203,45;0
611;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;11000;11;223,25;0
612;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;12000;12;243,05;0
613;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;13000;13;262,85;0
614;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;14000;14;282,65;0
615;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;15000;15;302,45;0
616;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;16000;16;322,25;0
617;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;17000;17;342,05;0
618;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;18000;18;361,85;0
619;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;19000;19;381,65;0
620;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;20000;20;401,45;0
621;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;21000;21;421,25;0
622;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;22000;22;441,05;0
623;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;23000;23;460,85;0
624;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;24000;24;480,65;0
625;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;25000;25;500,45;0
626;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;26000;26;520,25;0
627;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;27000;27;540,05;0
628;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;28000;28;559,85;0
629;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;29000;29;579,65;0
630;Paquete Internacional económico;S0031;Asia Oceanía;S0031_Asia Oceanía;30000;30;599,45;0
631;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;Por envío;0;19,8;0
632;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;Por kg o fracción;0;12;0
633;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;01000;1;31,8;0
634;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;02000;2;51,6;0
635;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;03000;3;71,4;0
636;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;04000;4;91,2;0
637;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;05000;5;111;0
638;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;06000;6;130,8;0
639;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;07000;7;150,6;0
640;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;08000;8;170,4;0
641;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;09000;9;190,2;0
642;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;10000;10;210;0
643;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;11000;11;229,8;0
644;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;12000;12;249,6;0
645;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;13000;13;269,4;0
646;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;14000;14;289,2;0
647;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;15000;15;309;0
648;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;16000;16;328,8;0
649;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;17000;17;348,6;0
650;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;18000;18;368,4;0
651;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;19000;19;388,2;0
652;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;20000;20;408;0
653;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;21000;21;427,8;0
654;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;22000;22;447,6;0
655;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;23000;23;467,4;0
656;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;24000;24;487,2;0
657;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;25000;25;507;0
658;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;26000;26;526,8;0
659;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;27000;27;546,6;0
660;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;28000;28;566,4;0
661;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;29000;29;586,2;0
662;Paquete Internacional económico;S0031;Asia Oceanía 2;S0031_Asia Oceanía 2;30000;30;606;0
663;Paquete Internacional económico;S0031;África;S0031_África;Por envío;0;19,6;0
664;Paquete Internacional económico;S0031;África;S0031_África;Por kg o fracción;0;5,6;0
665;Paquete Internacional económico;S0031;África;S0031_África;01000;1;25,2;0
666;Paquete Internacional económico;S0031;África;S0031_África;02000;2;44,8;0
667;Paquete Internacional económico;S0031;África;S0031_África;03000;3;64,4;0
668;Paquete Internacional económico;S0031;África;S0031_África;04000;4;84;0
669;Paquete Internacional económico;S0031;África;S0031_África;05000;5;103,6;0
670;Paquete Internacional económico;S0031;África;S0031_África;06000;6;123,2;0
671;Paquete Internacional económico;S0031;África;S0031_África;07000;7;142,8;0
672;Paquete Internacional económico;S0031;África;S0031_África;08000;8;162,4;0
673;Paquete Internacional económico;S0031;África;S0031_África;09000;9;182;0
674;Paquete Internacional económico;S0031;África;S0031_África;10000;10;201,6;0
675;Paquete Internacional económico;S0031;África;S0031_África;11000;11;221,2;0
676;Paquete Internacional económico;S0031;África;S0031_África;12000;12;240,8;0
677;Paquete Internacional económico;S0031;África;S0031_África;13000;13;260,4;0
678;Paquete Internacional económico;S0031;África;S0031_África;14000;14;280;0
679;Paquete Internacional económico;S0031;África;S0031_África;15000;15;299,6;0
680;Paquete Internacional económico;S0031;África;S0031_África;16000;16;319,2;0
681;Paquete Internacional económico;S0031;África;S0031_África;17000;17;338,8;0
682;Paquete Internacional económico;S0031;África;S0031_África;18000;18;358,4;0
683;Paquete Internacional económico;S0031;África;S0031_África;19000;19;378;0
684;Paquete Internacional económico;S0031;África;S0031_África;20000;20;397,6;0
685;Paquete Internacional económico;S0031;África;S0031_África;21000;21;417,2;0
686;Paquete Internacional económico;S0031;África;S0031_África;22000;22;436,8;0
687;Paquete Internacional económico;S0031;África;S0031_África;23000;23;456,4;0
688;Paquete Internacional económico;S0031;África;S0031_África;24000;24;476;0
689;Paquete Internacional económico;S0031;África;S0031_África;25000;25;495,6;0
690;Paquete Internacional económico;S0031;África;S0031_África;26000;26;515,2;0
691;Paquete Internacional económico;S0031;África;S0031_África;27000;27;534,8;0
692;Paquete Internacional económico;S0031;África;S0031_África;28000;28;554,4;0
693;Paquete Internacional económico;S0031;África;S0031_África;29000;29;574;0
694;Paquete Internacional económico;S0031;África;S0031_África;30000;30;593,6;0
